F1_Delta,F2_Delta,F3_Delta,F4_Delta,F1_Theta,F2_Theta,F3_Theta,F4_Theta,F1_Alpha,F2_Alpha,F3_Alpha,F4_Alpha,F1_Beta,F2_Beta,F3_Beta,F4_Beta,Frontal_Alpha_Asymmetry,F1_Activity,F1_Mobility,F1_Complexity,F2_Activity,F2_Mobility,F2_Complexity,F3_Activity,F3_Mobility,F3_Complexity,F4_Activity,F4_Mobility,F4_Complexity,Subject,Stimulus,Genre,Song,Ensemble,Instruments,Theme,Spatial,Target_Instrument,Tempo,Key,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,MFCC_1_Mean,MFCC_1_Std,MFCC_2_Mean,MFCC_2_Std,MFCC_3_Mean,MFCC_3_Std,MFCC_4_Mean,MFCC_4_Std,MFCC_5_Mean,MFCC_5_Std,MFCC_6_Mean,MFCC_6_Std,MFCC_7_Mean,MFCC_7_Std,MFCC_8_Mean,MFCC_8_Std,MFCC_9_Mean,MFCC_9_Std,MFCC_10_Mean,MFCC_10_Std,MFCC_11_Mean,MFCC_11_Std,MFCC_12_Mean,MFCC_12_Std,MFCC_13_Mean,MFCC_13_Std,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Attention_Label
4.8543164423798e-11,5.550821793430233e-11,3.9198006956009156e-11,6.467643301090487e-11,4.561671075507358e-12,4.395998557201229e-12,4.028785628918329e-12,4.1690287904789696e-12,9.400244183140112e-13,8.234896529227371e-13,8.111654865010911e-13,7.512895400873201e-13,3.258411131932411e-13,3.1921138170824594e-13,3.125007405551562e-13,3.0359083993402257e-13,1.1653476539127405e-13,2.6325486877208463e-10,0.12390581137760966,5.279914554682346,3.211195126821867e-10,0.11243707712655014,5.778240221044683,1.997576680721358e-10,0.14049778439132388,4.794021692884782,3.7485089338796127e-10,0.10479869521761605,6.182618973334461,0003,classique_morceau2_duo_BoFl_theme2_stereo_Fl,classique,morceau2,duo,"['Bo', 'Fl']",theme2,stereo,Fl,[114.84375],D major,1459.4268673396746,2196.4825706514657,21.3094885029788,1973.3910330029016,-403.31238,55.754284,153.14041,43.82187,22.516449,27.056559,-11.279989,14.724102,-15.011295,10.994623,-13.1584015,13.137362,-8.089957,11.53191,1.6460967,10.901286,-4.374396,13.519521,-7.5981793,16.609259,-6.5493827,12.237944,-10.302609,10.690306,-10.390131,12.987791,0.24427263,0.31484404,0.37451255,0.17685537,0.16340132,0.12856968,0.27019328,0.23309594,0.16733998,0.37647137,0.24012496,0.41697708,High Attention
2.4801587900618893e-11,2.264744054835639e-11,2.2700388553534032e-11,2.3061413578674487e-11,2.3741598552399593e-12,2.8098307585851234e-12,1.9211369866029803e-12,2.573358697934165e-12,1.1542127141114873e-12,1.187049212308642e-12,9.929312673410006e-13,1.1015665885546088e-12,3.747557647994729e-13,3.8194494554456305e-13,3.2673557628048356e-13,4.549212845475111e-13,-3.2836498197154694e-14,1.7119123040101463e-10,0.1550725104888804,4.465350994144612,1.5879186188480156e-10,0.15584611957932376,4.362748020319415,1.5436849136539105e-10,0.16439540691879106,4.386873782086029,1.5689353360517465e-10,0.17234646536890824,4.073051755271611,0003,classique_morceau2_duo_FhFl_theme1_stereo_Fh,classique,morceau2,duo,"['Fh', 'Fl']",theme1,stereo,Fh,[107.66601562],E minor,2173.16696702271,2941.122129027394,24.903190287756047,3206.2397999274663,-390.3356,76.18191,94.172775,30.402582,-28.60548,26.409307,-28.738632,16.992601,-22.84304,15.672391,-6.654224,9.038488,-8.460717,9.51351,10.871542,12.761495,-16.87783,12.621512,-26.986856,13.3370695,-31.402166,18.126287,-15.198902,14.36548,0.5027011,12.402938,0.08025521,0.113644555,0.32582697,0.18379465,0.66489595,0.14255793,0.22846879,0.10245296,0.06958708,0.118726805,0.052864265,0.0629568,High Attention
3.4765036046328373e-11,3.667577886768677e-11,3.184350143907727e-11,3.902959451120962e-11,3.438719453107825e-12,4.093160378627037e-12,2.9793266548912293e-12,4.6962623339741315e-12,1.2510224083193438e-12,1.381162148022359e-12,1.017364007626525e-12,1.4027528251142493e-12,3.8370924903945717e-13,3.8447380056416737e-13,3.711832535785503e-13,4.823035829821039e-13,-1.3013973970301516e-13,2.846762858165133e-10,0.12970460048405508,5.272570709409687,2.7390338474412883e-10,0.1328902528232732,5.099674121393004,2.702901167515699e-10,0.13719041111949012,5.218284372586961,2.758742309714956e-10,0.15028548510810869,4.648647923313724,0003,classique_morceau2_duo_FhFl_theme1_stereo_Fl,classique,morceau2,duo,"['Fh', 'Fl']",theme1,stereo,Fl,[107.66601562],E minor,2173.16696702271,2941.122129027394,24.903190287756047,3206.2397999274663,-390.3356,76.18191,94.172775,30.402582,-28.60548,26.409307,-28.738632,16.992601,-22.84304,15.672391,-6.654224,9.038488,-8.460717,9.51351,10.871542,12.761495,-16.87783,12.621512,-26.986856,13.3370695,-31.402166,18.126287,-15.198902,14.36548,0.5027011,12.402938,0.08025521,0.113644555,0.32582697,0.18379465,0.66489595,0.14255793,0.22846879,0.10245296,0.06958708,0.118726805,0.052864265,0.0629568,High Attention
1.1727265001172616e-10,1.2093342338134369e-10,9.947015367241748e-11,1.27591520012586e-10,6.6530123767207254e-12,6.747385854084691e-12,5.451593546768335e-12,7.275403568915625e-12,1.604551637931673e-12,1.91589871809016e-12,1.4175861116959473e-12,1.9743705679501013e-12,5.274171623302279e-13,5.741358966105525e-13,4.873829088300452e-13,6.499308849666595e-13,-3.1134708015848713e-13,6.547619807080345e-10,0.09543584639982405,6.993673055206796,6.558325889894865e-10,0.0958439001913657,6.860868995188393,5.630205338174816e-10,0.10362832599742654,6.661773363019306,6.753444648230282e-10,0.10226474205899344,6.571086468069922,0003,classique_morceau2_trio_BoFhFl_theme2_stereo_Bo,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme2,stereo,Bo,[114.84375],D major,1424.578942864791,2150.230766741257,22.266361764576803,1794.5446612064798,-377.67743,55.342037,162.1466,40.386612,11.048488,27.202084,-12.653956,14.203233,-18.321314,10.428624,-15.501504,11.686174,-12.8765545,11.556523,1.9590205,11.733555,-6.8171864,12.7562275,-9.814255,15.473901,-9.261236,13.500217,-12.249393,10.3797,-9.622998,12.741843,0.18146075,0.22875527,0.31709266,0.12716001,0.14937387,0.09373194,0.21893975,0.19312248,0.13241327,0.41959554,0.19655193,0.42659906,High Attention
5.5614259645208845e-11,5.751670064478854e-11,4.4170598081352474e-11,5.777670912048494e-11,4.369195381771087e-12,4.099257314736134e-12,4.051031718280448e-12,4.071797320584269e-12,1.3063992598043484e-12,1.3035122336213409e-12,1.1987948131998622e-12,1.3330851356425501e-12,4.919137220620042e-13,4.970833157218269e-13,5.527051464413238e-13,4.948629622932916e-13,2.8870261830075194e-15,3.1920730748490527e-10,0.13685970833811567,4.847407911349649,3.1665750110254165e-10,0.13268649761160792,4.867145327062234,2.7200543880059486e-10,0.16574997317716877,4.3412008961705,3.1724407067022776e-10,0.13742244832334902,4.725910212089848,0003,classique_morceau2_trio_BoFhFl_theme2_stereo_Fh,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme2,stereo,Fh,[114.84375],D major,1424.578942864791,2150.230766741257,22.266361764576803,1794.5446612064798,-377.67743,55.342037,162.1466,40.386612,11.048488,27.202084,-12.653956,14.203233,-18.321314,10.428624,-15.501504,11.686174,-12.8765545,11.556523,1.9590205,11.733555,-6.8171864,12.7562275,-9.814255,15.473901,-9.261236,13.500217,-12.249393,10.3797,-9.622998,12.741843,0.18146075,0.22875527,0.31709266,0.12716001,0.14937387,0.09373194,0.21893975,0.19312248,0.13241327,0.41959554,0.19655193,0.42659906,Low Attention
4.0132031733317835e-11,4.450332844904836e-11,3.3156559969894616e-11,4.919572557148461e-11,4.6751728583988484e-12,4.758770773326387e-12,4.152174887400608e-12,4.574079250889849e-12,1.1812628945652463e-12,1.305629772412479e-12,9.232312790711162e-13,1.3165050268385527e-12,4.2702057068866287e-13,3.4435779732358205e-13,4.948661338869253e-13,3.8154521077226425e-13,-1.2436687784723263e-13,1.9255434974539891e-10,0.16527532299084374,4.141690227714329,1.9480952963311492e-10,0.14949859217629852,4.407053219745919,1.5379243760493788e-10,0.19812480380712505,3.6666916938364826,2.0174963333998815e-10,0.15364712896401253,4.388832267699333,0003,classique_morceau2_trio_BoFhFl_theme2_stereo_Fl,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme2,stereo,Fl,[114.84375],D major,1424.578942864791,2150.230766741257,22.266361764576803,1794.5446612064798,-377.67743,55.342037,162.1466,40.386612,11.048488,27.202084,-12.653956,14.203233,-18.321314,10.428624,-15.501504,11.686174,-12.8765545,11.556523,1.9590205,11.733555,-6.8171864,12.7562275,-9.814255,15.473901,-9.261236,13.500217,-12.249393,10.3797,-9.622998,12.741843,0.18146075,0.22875527,0.31709266,0.12716001,0.14937387,0.09373194,0.21893975,0.19312248,0.13241327,0.41959554,0.19655193,0.42659906,High Attention
7.451516879136144e-11,7.901502447624922e-11,6.20878897466716e-11,8.374508641143707e-11,9.368958622287568e-12,9.148849753584147e-12,8.266733790644313e-12,9.652757699388186e-12,1.3375611036524742e-12,1.3592426423447079e-12,1.2591663237561603e-12,1.4450906953887947e-12,4.499001203600691e-13,5.019337537562862e-13,4.4481859162332174e-13,5.602590498569294e-13,-2.1681538692233677e-14,4.905933374971267e-10,0.11542169922339153,5.626790070969744,5.180532693284416e-10,0.11408961639410632,5.592407619246215,4.1303351219613107e-10,0.12467691573207863,5.4777500331455995,5.472326253646711e-10,0.11576667372768118,5.557090689559996,0003,pop_falldead_duo_BsDr_theme1_stereo_Bs,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,Low Attention
1.1220560495592646e-11,1.7377144131812063e-11,7.971187383259604e-12,2.1704500254321077e-11,3.0229780729958014e-12,3.981749856952309e-12,2.1587247236485252e-12,4.717335375209868e-12,1.062961786254827e-12,1.1381844933585837e-12,8.919423955958184e-13,1.272340205900027e-12,4.959176718135944e-13,4.975767581803379e-13,4.908392254669236e-13,6.179244251547902e-13,-7.522270710375672e-14,8.311795171319198e-11,0.2774392830599477,2.6831100034547233,1.064048260530543e-10,0.2426962630374989,3.0314576304922367,7.068743025441095e-11,0.3051636988287682,2.475361054268679,1.3667268070901856e-10,0.2594859040708647,2.9012962305951784,0003,pop_falldead_duo_BsDr_theme1_stereo_Dr,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Dr,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,High Attention
1.8842231289125136e-11,1.5934351138052316e-11,2.2806068845928653e-11,1.592445322515725e-11,2.822166369466371e-12,2.894363617013017e-12,2.755705846832789e-12,2.8839282010915524e-12,1.1247049151300351e-12,1.0810561200175721e-12,1.0015855043070527e-12,1.0706750598580453e-12,4.410303095331242e-13,4.029047328965329e-13,3.9959328887762387e-13,4.4713883847870914e-13,4.364879511246303e-14,2.1578205367631403e-10,0.15542027766005553,4.461114721148422,2.84663229684488e-10,0.12882293343571205,5.290278293931633,1.5901343422254814e-10,0.17285031550902744,4.034138183899959,3.309877614454303e-10,0.12352808228163947,5.510448435906389,0003,pop_falldead_duo_GtVx_theme1_stereo_Gt,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Gt,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,Low Attention
4.1251532340062905e-11,3.786327537411884e-11,4.2977233537643735e-11,4.569311883425125e-11,4.5827834251990035e-12,5.6485736113083766e-12,4.497234507396688e-12,7.0936422679277735e-12,1.1099199336493867e-12,1.2542406964294948e-12,1.0935032676861391e-12,1.421090971434527e-12,5.17935563627836e-13,5.672898551846075e-13,5.044747880494233e-13,6.877636366736934e-13,-1.4432076278010804e-13,2.722518198316254e-10,0.15654134901158864,4.694128171799368,2.348201199536977e-10,0.17226063483228124,4.249432468397196,2.6753848332430626e-10,0.15750404445820668,4.6808774436336495,2.472384235797705e-10,0.18918597795600675,3.8972925089655286,0003,pop_falldead_duo_GtVx_theme1_stereo_Vx,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,High Attention
9.089584610514938e-12,9.613209899734518e-12,9.520808533360914e-12,9.880516856292576e-12,2.527303175713405e-12,2.846400377032982e-12,1.9982224160102844e-12,2.8145941480788238e-12,1.0897393434861942e-12,1.0303637692179356e-12,1.0703426392176258e-12,9.91442652651203e-13,3.978923239881371e-13,3.653952606945881e-13,3.520386709089968e-13,3.992627751441383e-13,5.937557426825855e-14,9.467054133858629e-11,0.23424125359096182,2.930834428014352,1.021831124003816e-10,0.22498991420009648,3.010513719930045,7.589155399420742e-11,0.23255182109086697,2.988939567291511,1.0898188660069167e-10,0.2294549547926282,2.9789022774468092,0003,pop_falldead_trio_GtDrVx_theme1_stereo_Dr,pop,falldead,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Dr,[143.5546875],A minor,2170.778706353661,2255.1763910676746,19.695979379365777,4145.724264705882,-209.37744,82.73379,182.94121,41.105835,-68.351326,30.835089,41.952087,15.465324,18.525377,22.896782,4.824214,18.221712,-11.196055,7.953971,-9.770405,11.016634,-1.5027332,11.41069,-0.8849306,8.253683,-4.7512326,7.941808,-7.759455,9.488004,-4.07357,7.227668,0.4152317,0.309996,0.34599304,0.36944416,0.6829657,0.5101189,0.39723513,0.46547374,0.40445384,0.4784166,0.3254501,0.31070378,High Attention
3.8226422096349264e-11,4.764946445735752e-11,3.597168412972067e-11,6.345109373024367e-11,5.9248959520219925e-12,7.18078057637564e-12,5.08112267379744e-12,8.233164904141265e-12,1.2764411731521918e-12,1.261666724532563e-12,1.2193476592134092e-12,1.4155320228123315e-12,4.821666463671153e-13,4.131401964234669e-13,5.093980215448111e-13,5.831027217277989e-13,1.4774448619628914e-14,2.1556580815330267e-10,0.16736002135033667,4.141662220855925,2.1375807010442305e-10,0.1516307043514645,4.534795854235369,2.1541803182958934e-10,0.18583134608619664,3.908562657059846,2.6382717634043035e-10,0.17269890626328724,4.216289575522685,0003,pop_falldead_trio_GtDrVx_theme1_stereo_Gt,pop,falldead,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Gt,[143.5546875],A minor,2170.778706353661,2255.1763910676746,19.695979379365777,4145.724264705882,-209.37744,82.73379,182.94121,41.105835,-68.351326,30.835089,41.952087,15.465324,18.525377,22.896782,4.824214,18.221712,-11.196055,7.953971,-9.770405,11.016634,-1.5027332,11.41069,-0.8849306,8.253683,-4.7512326,7.941808,-7.759455,9.488004,-4.07357,7.227668,0.4152317,0.309996,0.34599304,0.36944416,0.6829657,0.5101189,0.39723513,0.46547374,0.40445384,0.4784166,0.3254501,0.31070378,High Attention
2.3204899875566267e-11,2.336099651020532e-11,1.802335853511043e-11,2.6150747467983697e-11,5.119018372197111e-12,5.390740556046484e-12,3.994252946754982e-12,5.154975129967546e-12,1.2211346210142964e-12,1.3640550219623005e-12,1.130136147480627e-12,1.4164793361828474e-12,5.80561242415752e-13,4.568920677917848e-13,6.144254457070883e-13,6.901178914547201e-13,-1.429204009480041e-13,1.4263718505853353e-10,0.2413486340363239,3.0921158288971182,1.5071139422857407e-10,0.20613025216537054,3.543389901321675,1.2161504246098394e-10,0.2955904435454701,2.6430712324836247,1.7554186860586328e-10,0.23488015326645176,3.247595105530506,0003,pop_falldead_trio_GtDrVx_theme1_stereo_Vx,pop,falldead,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Vx,[143.5546875],A minor,2170.778706353661,2255.1763910676746,19.695979379365777,4145.724264705882,-209.37744,82.73379,182.94121,41.105835,-68.351326,30.835089,41.952087,15.465324,18.525377,22.896782,4.824214,18.221712,-11.196055,7.953971,-9.770405,11.016634,-1.5027332,11.41069,-0.8849306,8.253683,-4.7512326,7.941808,-7.759455,9.488004,-4.07357,7.227668,0.4152317,0.309996,0.34599304,0.36944416,0.6829657,0.5101189,0.39723513,0.46547374,0.40445384,0.4784166,0.3254501,0.31070378,High Attention
1.0363589283019035e-11,9.065107354519468e-12,1.0683879725570878e-11,8.85348116765191e-12,2.988431386027072e-12,2.721500389666607e-12,2.7453206744218446e-12,2.4048237370968367e-12,1.0794582932474027e-12,1.1102164192943069e-12,9.821466018421287e-13,1.053885191227179e-12,3.780807166764261e-13,3.790542944713384e-13,3.5237626284736716e-13,4.018487723347896e-13,-3.075812604690419e-14,5.725020491213899e-11,0.27245734522444315,2.6715448149006322,4.90174154613297e-11,0.28095601913552154,2.5352172717944965,6.343665971172325e-11,0.24961032313087986,2.9232507531607346,4.918466369255596e-11,0.2867419812591832,2.4920204309003724,0003,pop_mixtape_duo_BsDr_theme1_stereo_Bs,pop,mixtape,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[147.65625],C minor,3209.989365481211,3813.0505461415937,16.697156418421972,6988.698498223608,-299.94473,95.421295,106.15942,35.092457,-7.635683,18.867805,61.03878,14.09066,-5.1707015,12.3763275,7.679709,9.700552,11.315562,7.5869713,16.639982,7.694137,5.5113697,7.7304544,7.389733,7.9393206,8.967446,7.480982,8.136854,6.1695952,5.422481,5.2986045,0.5190501,0.57414013,0.5306409,0.58111113,0.5070491,0.5661455,0.56323546,0.5849966,0.56360394,0.5799622,0.5911644,0.47994497,High Attention
1.824471952746716e-11,2.3781426384057978e-11,1.4036582773461961e-11,3.01841848761505e-11,3.276063187674387e-12,4.335406088847447e-12,2.4732191139080627e-12,5.192620879946994e-12,9.324728673450521e-13,1.124624403934106e-12,7.898920075552109e-13,1.232037766544866e-12,3.583724095429635e-13,3.7368171948361137e-13,3.4521622519249535e-13,4.1836610329307663e-13,-1.9215153658905384e-13,1.6316317840958597e-10,0.17381485919969356,4.119546619489167,1.7779336590500498e-10,0.16808413174508596,4.1904337569638646,1.4533986403713153e-10,0.1803111349805759,4.03227837126706,2.026356967458884e-10,0.16678682134232145,4.21919476350682,0003,pop_mixtape_duo_BsDr_theme1_stereo_Dr,pop,mixtape,duo,"['Bs', 'Dr']",theme1,stereo,Dr,[147.65625],C minor,3209.989365481211,3813.0505461415937,16.697156418421972,6988.698498223608,-299.94473,95.421295,106.15942,35.092457,-7.635683,18.867805,61.03878,14.09066,-5.1707015,12.3763275,7.679709,9.700552,11.315562,7.5869713,16.639982,7.694137,5.5113697,7.7304544,7.389733,7.9393206,8.967446,7.480982,8.136854,6.1695952,5.422481,5.2986045,0.5190501,0.57414013,0.5306409,0.58111113,0.5070491,0.5661455,0.56323546,0.5849966,0.56360394,0.5799622,0.5911644,0.47994497,High Attention
1.563893141722692e-11,1.6472648371918575e-11,2.4766831565720096e-11,2.305712738774322e-11,2.4089009577410523e-12,2.400839932561449e-12,2.049355723124492e-12,2.224008052279379e-12,8.633435906543168e-13,8.40259952580865e-13,7.533428042748112e-13,8.337392702394269e-13,3.6875151051437125e-13,3.469527785968695e-13,3.232358585084402e-13,3.8378208105484575e-13,2.3083638073451864e-14,1.3439739007552157e-10,0.18573175109038603,3.920546170207661,1.7064853005718498e-10,0.16197210949857926,4.490648698091338,1.2649502169988818e-10,0.18135349645913634,3.96958706955082,2.2243664730876757e-10,0.1468174148280859,4.96743515656697,0003,pop_mixtape_duo_GtVx_theme1_stereo_Vx,pop,mixtape,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[151.99908088],A major,2134.974219535251,1787.6499935961529,19.61982461517534,3558.4242676914155,-164.2225,40.756195,203.79106,21.898853,-104.1689,16.154057,25.40873,8.248333,14.296044,10.444712,5.080345,9.659922,-10.185553,6.5254316,-7.377731,5.598332,-16.749865,5.118253,-5.237168,5.582892,-8.474928,5.2946777,-12.661713,5.4697556,-6.5219736,5.4654784,0.2508793,0.38595405,0.4410017,0.33897704,0.6818962,0.273035,0.32781127,0.25448737,0.38791525,0.511371,0.24815525,0.4149103,High Attention
6.579127252229497e-12,8.559239484205466e-12,5.033744652243812e-12,1.1156455703473683e-11,2.0414324472572463e-12,2.2611767531055163e-12,1.6287604399108763e-12,2.3963900111415417e-12,1.0092126776254436e-12,1.006728808666304e-12,8.637108800138984e-13,9.80008055909085e-13,3.432559468320089e-13,3.595507138899709e-13,3.379293160795333e-13,4.5081054091153234e-13,2.4838689591395895e-15,6.00933531695059e-11,0.27395966389074256,2.688203767866134,7.270731032039149e-11,0.25021514262421773,2.8897419818742267,4.916577075502246e-11,0.3029501257356907,2.4714752106716213,9.025514804998908e-11,0.25936396226717373,2.8629795717271618,0003,pop_mixtape_duo_GtVx_theme2_stereo_Gt,pop,mixtape,duo,"['Gt', 'Vx']",theme2,stereo,Gt,[151.99908088],C# minor,1921.52704796623,1826.635197334014,20.22553684610346,3391.750219112669,-173.74898,40.30826,209.65256,28.520653,-88.94424,22.844345,22.169884,10.616139,14.780964,13.752695,10.955352,13.314332,-13.662616,8.23616,-9.2591,6.0218773,-12.618771,5.820171,-10.917734,7.2623343,-10.030581,5.9953275,-12.929907,6.8911757,-9.332464,6.9894466,0.28859597,0.5323987,0.30233514,0.31440097,0.33111882,0.23571458,0.33259308,0.31564066,0.53270584,0.38948277,0.23437713,0.3960759,High Attention
